start,duration,confidence
489.39630,0.25076,0.340
489.64706,0.24954,0.214
489.89660,0.24954,0.214
490.14614,0.24997,0.414
490.39610,0.24997,0.414
490.64607,0.25370,0.326
490.89977,0.25370,0.326
491.15346,0.25689,0.557
491.41036,0.25689,0.557
491.66725,0.25942,0.305
491.92667,0.25942,0.305
492.18609,0.26214,0.557
492.44823,0.26214,0.557
492.71038,0.26302,0.264
492.97340,0.26302,0.264
493.23642,0.26389,0.501
493.50031,0.26389,0.501
493.76420,0.26121,0.196
494.02541,0.26121,0.196
494.28662,0.26519,0.410
494.55181,0.26519,0.410
494.81699,0.26262,0.338
495.07961,0.26262,0.338
495.34224,0.26673,0.634
495.60896,0.26673,0.634
495.87569,0.26554,0.420
496.14123,0.26554,0.420
496.40677,0.26314,0.362
496.66991,0.26314,0.362
496.93304,0.26221,0.373
497.19525,0.26221,0.373
497.45745,0.26316,0.275
497.72062,0.26316,0.275
497.98378,0.25841,0.430
498.24219,0.25841,0.430
498.50060,0.26026,0.312
498.76085,0.26026,0.312
499.02111,0.25432,0.396
499.27543,0.25432,0.396
499.52976,0.25491,0.467
499.78467,0.25491,0.467
500.03959,0.25631,0.315
500.29589,0.25631,0.315
500.55220,0.25694,0.456
500.80914,0.25694,0.456
501.06608,0.25914,0.462
501.32522,0.25914,0.462
501.58436,0.25993,0.341
501.84429,0.25993,0.341
502.10421,0.26211,0.617
502.36632,0.26211,0.617
502.62842,0.26421,0.413
502.89263,0.26421,0.413
503.15685,0.26550,0.263
503.42235,0.26550,0.263
503.68785,0.26752,0.526
503.95537,0.26752,0.526
504.22289,0.26978,0.492
504.49267,0.26978,0.492
504.76245,0.27119,0.389
505.03364,0.27119,0.389
505.30483,0.27354,0.489
505.57837,0.27354,0.489
505.85191,0.27620,0.400
506.12811,0.27620,0.400
506.40432,0.27579,0.277
506.68010,0.27579,0.277
506.95589,0.27879,0.465
507.23468,0.27879,0.465
507.51347,0.28120,0.339
507.79467,0.28120,0.339
508.07587,0.27959,0.248
508.35547,0.27959,0.248
508.63506,0.28243,0.440
508.91749,0.28243,0.440
509.19992,0.27671,0.414
509.47663,0.27671,0.414
509.75334,0.27112,0.262
510.02446,0.27112,0.262
510.29558,0.27192,0.394
510.56750,0.27192,0.394
510.83942,0.26773,0.243
511.10715,0.26773,0.243
511.37488,0.26046,0.170
511.63534,0.26046,0.170
511.89580,0.26457,0.105
512.16037,0.26457,0.105
512.42494,0.25853,0.202
512.68347,0.25853,0.202
512.94200,0.25837,0.321
513.20037,0.25837,0.321
513.45874,0.25686,0.125
513.71561,0.25686,0.125
513.97247,0.25988,0.097
514.23236,0.25988,0.097
514.49224,0.26270,0.103
514.75493,0.26270,0.103
515.01763,0.26464,0.081
515.28227,0.26464,0.081
515.54691,0.25923,0.101
515.80613,0.25923,0.101
516.06536,0.26055,0.152
516.32591,0.26055,0.152
516.58645,0.26661,0.155
516.85306,0.26661,0.155
517.11967,0.26899,0.191
517.38866,0.26899,0.191
517.65765,0.26446,0.164
517.92211,0.26446,0.164
518.18657,0.25883,0.103
518.44540,0.25883,0.103
518.70422,0.25539,0.128
518.95962,0.25539,0.128
519.21501,0.25287,0.114
519.46788,0.25287,0.114
519.72076,0.25185,0.095
519.97260,0.25185,0.095
520.22445,0.24576,0.092
520.47021,0.24576,0.092
520.71598,0.24472,0.048
520.96070,0.24472,0.048
521.20542,0.24056,0.172
521.44597,0.24056,0.172
521.68653,0.24188,0.066
521.92841,0.24188,0.066
522.17029,0.24448,0.106
522.41477,0.24448,0.106
522.65925,0.24526,0.103
522.90451,0.24526,0.103
523.14976,0.24899,0.059
523.39875,0.24899,0.059
523.64774,0.24792,0.055
523.89566,0.24792,0.055
524.14358,0.24752,0.054
524.39110,0.24752,0.054
524.63862,0.25092,0.093
524.88954,0.25092,0.093
525.14045,0.25283,0.028
525.39329,0.25283,0.028
525.64612,0.25247,0.083
525.89859,0.25247,0.083
526.15107,0.25120,0.186
526.40226,0.25120,0.186
526.65346,0.24811,0.089
526.90157,0.24811,0.089
527.14969,0.25062,0.134
527.40030,0.25062,0.134
527.65092,0.25110,0.162
527.90202,0.25110,0.162
528.15312,0.25085,0.159
528.40397,0.25085,0.159
528.65482,0.25003,0.096
528.90486,0.25003,0.096
529.15489,0.25102,0.073
529.40591,0.25102,0.073
529.65692,0.25564,0.044
529.91257,0.25564,0.044
530.16821,0.25385,0.103
530.42205,0.25385,0.103
530.67590,0.25827,0.063
530.93417,0.25827,0.063
531.19245,0.25839,0.051
531.45084,0.25839,0.051
531.70923,0.26007,0.044
531.96930,0.26007,0.044
532.22938,0.25972,0.080
532.48909,0.25972,0.080
532.74881,0.26052,0.057
533.00933,0.26052,0.057
533.26985,0.25859,0.000
533.52844,0.25859,0.000
533.78703,0.26184,0.055
534.04887,0.26184,0.055
534.31072,0.25866,0.088
534.56938,0.25866,0.088
534.82804,0.25833,0.107
535.08637,0.25833,0.107
535.34470,0.26275,0.041
535.60745,0.26275,0.041
535.87020,0.26275,0.153
536.13295,0.26275,0.153
